aX,aY,aZ,gX,gY,gZ
0.910,0.511,0.256,-300.232,-441.345,72.510
0.876,0.579,0.223,-311.890,-451.111,102.417
0.865,0.568,0.116,-326.294,-454.041,113.770
0.927,0.608,-0.006,-333.923,-460.388,121.094
0.955,0.623,-0.172,-337.158,-473.633,128.479
0.928,0.583,-0.294,-343.689,-493.225,135.620
0.848,0.499,-0.380,-348.328,-510.986,141.968
0.735,0.457,-0.462,-345.825,-524.475,146.790
0.526,0.550,-0.490,-326.477,-532.349,149.719
0.225,0.671,-0.469,-273.254,-524.658,151.306
0.057,0.823,-0.449,-192.627,-488.281,153.015
0.102,0.847,-0.467,-116.028,-420.593,152.832
0.281,0.690,-0.560,-68.237,-335.510,152.527
0.424,0.515,-0.658,-54.932,-251.709,156.677
0.608,0.522,-0.758,-59.509,-184.875,161.255
0.889,0.510,-0.927,-77.148,-151.672,162.292
1.022,0.584,-1.041,-84.778,-143.860,157.349
0.907,0.774,-1.060,-77.576,-150.146,144.409
0.753,0.980,-1.021,-55.969,-154.114,124.756
0.646,1.075,-1.013,-25.879,-146.362,99.670
0.530,1.114,-0.947,-2.380,-129.456,73.853
0.375,0.999,-0.921,11.780,-108.337,53.711
0.254,0.842,-0.840,17.883,-89.783,40.649
0.145,0.793,-0.769,20.508,-71.655,32.776
0.021,0.726,-0.655,19.775,-55.359,26.184
-0.054,0.677,-0.558,15.381,-42.358,20.935
-0.089,0.646,-0.468,10.437,-37.170,16.052
-0.094,0.648,-0.395,10.010,-40.771,11.047
-0.086,0.689,-0.326,15.930,-52.612,4.700
-0.073,0.726,-0.305,25.635,-69.519,-3.784
-0.062,0.731,-0.279,35.706,-87.036,-14.404
-0.045,0.757,-0.273,41.138,-101.807,-25.269
-0.034,0.800,-0.278,44.006,-111.084,-35.034
-0.007,0.836,-0.282,44.800,-112.976,-44.678
0.009,0.869,-0.277,44.678,-108.765,-52.673
0.015,0.907,-0.254,43.640,-100.647,-58.044
0.030,0.978,-0.236,43.152,-89.111,-62.073
0.035,0.994,-0.216,41.931,-77.271,-66.956
0.067,0.972,-0.212,39.734,-66.345,-71.716
0.124,0.960,-0.202,32.715,-57.434,-74.707
0.172,0.967,-0.221,23.865,-52.246,-76.782
0.229,0.986,-0.182,15.503,-52.673,-79.346
0.274,0.944,-0.204,7.751,-56.519,-83.252
0.322,0.902,-0.217,3.052,-63.965,-82.581
0.342,0.842,-0.202,-1.526,-75.989,-73.669
0.317,0.846,-0.193,-6.836,-85.388,-56.458
0.286,0.829,-0.187,-13.489,-87.524,-36.621
0.230,0.812,-0.198,-20.935,-83.618,-20.630
0.202,0.765,-0.233,-26.184,-78.735,-12.390
0.233,0.759,-0.296,-28.625,-75.073,-8.240
0.245,0.774,-0.337,-29.602,-73.792,-10.071
0.249,0.792,-0.362,-28.320,-71.777,-18.372
0.266,0.823,-0.375,-25.208,-67.993,-29.968
0.291,0.827,-0.429,-20.020,-62.378,-39.917
0.316,0.838,-0.496,-16.541,-58.716,-44.922
0.325,0.905,-0.542,-12.939,-57.739,-44.678
0.305,0.943,-0.542,-11.230,-56.641,-42.236
0.290,0.940,-0.564,-10.437,-50.110,-37.781
0.278,0.901,-0.587,-11.658,-39.429,-30.579
0.254,0.885,-0.567,-16.785,-26.917,-21.912
0.238,0.920,-0.542,-20.874,-12.512,-12.146
0.224,0.967,-0.509,-20.325,-0.122,-4.089
0.208,0.980,-0.475,-14.221,8.606,1.282
0.193,0.972,-0.454,-6.226,13.977,4.456
0.205,0.964,-0.433,1.648,15.686,6.165
0.205,0.943,-0.419,8.362,13.428,6.653
0.193,0.922,-0.393,14.343,8.179,5.920
0.188,0.885,-0.356,18.127,2.625,2.991
0.186,0.863,-0.332,20.752,-0.061,-0.977
0.181,0.864,-0.307,21.118,0.244,-3.662
0.179,0.871,-0.276,19.226,1.648,-5.493
0.185,0.857,-0.264,16.785,3.296,-7.446
0.192,0.861,-0.255,13.672,4.578,-7.812
0.194,0.887,-0.250,9.216,6.104,-7.385
0.215,0.905,-0.263,4.333,8.179,-7.263

1.599,0.527,0.669,22.156,181.091,45.349
1.662,0.126,0.645,-13.489,166.321,-0.854
1.577,0.216,0.811,-23.926,123.047,-1.526
1.414,0.514,0.744,-13.550,56.213,24.658
1.355,0.689,0.604,-11.230,10.498,45.349
1.243,0.688,0.477,9.155,-31.067,58.533
1.116,0.554,0.346,34.302,-61.218,49.072
1.018,0.489,0.300,43.152,-68.787,36.987
0.944,0.476,0.300,36.011,-58.655,34.058
0.962,0.545,0.330,15.625,-41.443,37.720
1.021,0.544,0.362,-2.258,-31.067,38.574
1.103,0.574,0.406,-28.931,-17.578,11.169
1.151,0.636,0.413,-40.344,-25.574,-3.845
1.244,0.596,0.486,-52.734,-36.682,-17.456
1.280,0.566,0.590,-56.702,-57.678,-28.381
1.292,0.472,0.690,-56.885,-85.510,-41.443
1.289,0.358,0.786,-57.373,-115.417,-52.246
1.266,0.235,0.858,-60.486,-143.372,-56.213
1.237,0.149,0.905,-71.350,-167.358,-51.636
1.211,0.088,0.912,-88.623,-187.500,-42.419
1.205,0.071,0.895,-109.497,-204.590,-32.166
1.218,0.087,0.859,-132.812,-218.567,-23.743
1.254,0.139,0.815,-157.043,-230.835,-21.057
1.298,0.207,0.767,-182.068,-243.652,-23.010
1.350,0.278,0.713,-201.294,-260.132,-27.832
1.376,0.324,0.670,-218.262,-278.625,-36.926
1.351,0.362,0.622,-232.300,-301.636,-47.607
1.329,0.412,0.563,-246.826,-326.050,-54.749
1.342,0.481,0.498,-260.803,-352.234,-55.054
1.332,0.518,0.429,-269.775,-381.897,-51.453
1.280,0.474,0.368,-276.367,-412.476,-44.861
1.168,0.468,0.313,-288.452,-433.594,-31.006
1.156,0.384,0.221,-310.120,-443.176,-17.517
1.122,0.353,0.165,-322.998,-457.336,15.259
1.024,0.335,0.119,-338.196,-468.689,51.575
0.947,0.389,0.096,-362.610,-457.947,78.430
0.927,0.364,-0.004,-391.174,-433.838,88.074
0.950,0.330,-0.120,-406.921,-417.236,110.840
0.924,0.325,-0.165,-405.273,-417.908,146.240
1.019,0.301,-0.352,-415.100,-408.813,165.649
1.083,0.247,-0.465,-435.425,-418.335,195.251
1.142,0.184,-0.578,-444.641,-435.852,223.816
1.132,0.171,-0.639,-443.115,-457.275,245.605
1.018,0.245,-0.684,-428.589,-471.130,258.484
0.851,0.353,-0.656,-393.433,-475.830,265.198
0.745,0.510,-0.583,-339.600,-469.788,262.817
0.761,0.612,-0.501,-274.536,-447.815,246.826
0.812,0.620,-0.513,-209.167,-407.471,221.497
0.907,0.477,-0.664,-147.705,-366.089,193.970
0.987,0.427,-0.698,-87.219,-331.055,174.927
1.089,0.335,-0.705,-36.621,-300.232,156.616
1.251,0.251,-0.774,-8.423,-270.630,138.245
1.521,0.282,-0.924,7.263,-250.305,122.925
1.650,0.394,-1.009,14.893,-240.906,107.483
1.546,0.621,-1.057,27.222,-237.854,88.684
1.366,0.781,-1.073,42.175,-235.474,65.918
1.228,0.839,-1.080,57.861,-224.854,47.119
1.053,0.797,-1.140,67.871,-207.092,37.170
0.868,0.708,-1.171,70.251,-183.716,36.133
0.661,0.619,-1.172,61.401,-154.663,40.100
0.469,0.555,-1.153,37.720,-119.019,45.349
0.358,0.590,-1.133,5.981,-81.055,49.561
0.291,0.692,-1.123,-21.362,-48.706,48.828
0.271,0.806,-1.044,-38.879,-27.344,38.574
0.238,0.853,-0.971,-39.612,-14.893,19.409
0.186,0.825,-0.851,-28.198,-7.996,1.404
0.127,0.829,-0.770,-5.920,-2.808,-8.057
0.109,0.848,-0.651,18.311,2.258,-12.390
0.118,0.852,-0.556,40.039,8.301,-13.855
0.149,0.839,-0.477,60.120,11.963,-13.184
0.198,0.797,-0.434,80.017,10.010,-9.216
0.223,0.717,-0.406,92.224,0.000,-4.395
0.217,0.714,-0.380,93.689,-13.550,0.916
0.199,0.723,-0.355,86.792,-23.865,1.770
0.180,0.701,-0.334,72.632,-28.687,-1.282
0.163,0.698,-0.336,52.368,-28.198,-4.089
0.155,0.748,-0.350,30.090,-23.193,-5.615
0.141,0.810,-0.354,9.583,-15.381,-8.118
0.123,0.838,-0.369,-5.798,-6.470,-12.207
0.123,0.882,-0.399,-12.756,0.977,-17.151
0.147,0.884,-0.441,-13.428,5.615,-22.217
0.149,0.905,-0.456,-12.329,7.080,-22.705
0.150,0.937,-0.456,-7.751,5.615,-22.278
0.161,0.957,-0.453,2.136,4.089,-21.790
0.177,0.920,-0.452,12.024,2.136,-19.348
0.181,0.936,-0.431,15.442,1.282,-11.780
0.172,0.928,-0.390,15.015,2.991,-5.493
0.176,0.925,-0.385,15.015,6.104,-3.723
0.181,0.934,-0.378,15.076,7.874,-3.540
0.180,0.938,-0.363,13.428,7.080,-3.296
0.166,0.939,-0.341,10.498,6.042,-2.869
0.148,0.939,-0.321,7.080,6.836,-2.563
0.143,0.935,-0.307,4.395,10.071,-2.686
0.145,0.946,-0.296,2.441,13.733,-2.075
0.153,0.945,-0.287,1.282,15.991,-1.160
0.159,0.930,-0.295,1.465,16.296,0.000
0.157,0.930,-0.292,1.099,15.076,1.038
0.164,0.942,-0.301,1.404,14.709,1.160
0.181,0.959,-0.301,3.296,13.672,0.610
0.182,0.977,-0.301,6.348,9.949,-0.183
0.184,0.984,-0.298,10.559,4.883,-0.732
0.176,0.984,-0.293,15.320,1.099,-1.465
0.161,0.947,-0.289,18.494,-1.160,-2.380
0.132,0.892,-0.285,17.212,-0.854,-3.601
0.118,0.885,-0.288,10.742,4.456,-4.089
0.139,0.911,-0.294,4.089,13.428,-3.601
0.178,0.936,-0.296,-0.793,18.799,-1.892
0.185,0.966,-0.287,-2.380,18.066,-0.061
0.162,0.970,-0.270,-3.357,14.832,0.793
0.160,0.956,-0.285,-2.197,13.062,0.366
0.158,0.943,-0.295,-1.404,12.024,-1.038
0.150,0.942,-0.291,-1.343,11.230,-2.930
0.157,0.942,-0.291,-0.244,11.780,-5.737
0.156,0.930,-0.297,0.061,12.878,-9.338
0.156,0.941,-0.302,0.854,14.526,-12.268
0.171,0.951,-0.289,3.174,16.907,-13.672
0.184,0.932,-0.282,5.676,18.494,-14.343
0.182,0.918,-0.263,6.409,18.616,-12.756
0.181,0.895,-0.260,5.371,18.311,-9.460
